작성시각(KST),댓글,좋아요,답글수,태도,관심사,집값전망,통장행동,comment_id
2026-09-16 14:28,갖고있는 애들만 나중에 뭐라도 할 수 있음 깰 사람은 제발 깨줘라,0,0,부정,제도 불공정,,해지,UgyplukaWizpKzyBwop4AaABAg
2026-09-16 14:08,"집을 분양받고 살 일이 없는데
왜 거기에 필요한 통장을 유지함? ㅋㅋ
뭐 연말정산? ㅋㅋㅋㅋㅋ
차라리 나스닥100을 매달 사",0,0,양가,대체 투자·낮은 금리,,해지,UgyS0pYjn7MgLjlqekh4AaABAg
2026-09-16 13:50,거따가 지지율때문에 2030 세대 징벌하느라 더 어렵게 만드는중,0,0,해당 없음,정부·정치 불신,,,Ugz8cvCZXcdGH1oWEsl4AaABAg
2026-09-16 13:46,"수도권 2030 당사자임. 이유 정리해봄.
1. 분양가가 감당가능한 4~6억이면 어디 허허벌판 귀퉁이임(3기신도시 안산장상같은곳. 집값은 내 30대기준으로도 환갑은 돼야 도심이 될거같은곳)

2. 4~6억 분양가면 그돈씨가 절로나오는게 차라리 (지금은 늦엇지만) 노원구같은곳 구춛 들어가서 몸테크하는게 훨씬나음. 

3. 내가 늙기전에 집값올라서 갈아타기할만한곳은 분양가 10억부터 시작함. 2030 월급쟁이는 6억도 빡쌘디ㅋㅋ 

그러므로 2030입장에서는 

""청약ㅈ까 집값으로 5년10년에 1,2억따리 먹느니 걍 집은 적당히 살면서 나스닥에 고정지출 나가고 남는거 몰빵치고만다ㅅㄱ""

가 솔직한 생각임",0,0,양가,분양가·집값 부담,상승,,UgyLHjM1ljiFHFFFofd4AaABAg
2026-09-16 17:48,청약가능한 집은 ㅈㄴ 비싸서 구입할 여력도 안 되고 구축사면 청약 헤택 거의 다 사라지니 굳이 유지할 필요없지,0,0,부정,"분양가·집값 부담, 제도 불공정, 대체 투자·낮은 금리",,해지,UgzfsOW9c4a-WBb4g0F4AaABAg
2026-09-17 09:19,"운빨 + 부모님 찬스 아니면 불가능한 구조
부모님도 사실 힘듬",0,0,부정,제도 불공정,,,Ugxx7Rm_albdbqOyCL54AaABAg
2026-09-17 09:14,그냥 이만원씩만 들어가게 해놓음.. 천만원있는데 천만원 가지고 뭘 하겠냐 싶어서,0,0,부정,대체 투자·낮은 금리,,,Ugwo-O9INeQdszTDy-N4AaABAg
2026-09-17 08:29,"왜 느리게  준비하는과정을  다들 무시하게 만드는 방송, sns만 넘쳐나는지...",0,1,해당 없음,,,,UgwLGWGTIylNVQ9bfSV4AaABAg
2026-09-17 08:29,청약깨는건 안좋은 선택같다.. 나중에 집사면서 대출 받아보면 알겠지만 청약통장 우대금리 무시못함,0,0,긍정,임대·대출우대 등 부가 기능,,유지,Ugynvv14wgOgUdMxxXx4AaABAg
2026-09-17 08:11,서울을 안가면 어느정도 해결되지 않음?,0,1,양가,수도권 집중·지방·인구,,,UgwH8eis4UMcazVgf-N4AaABAg
2026-09-17 08:09,그냥 주변에 청약으로 잘됐다고 들은적이 없음,0,0,부정,가점·당첨확률,,,UgytSOuUleEKBx5T83h4AaABAg
2026-09-17 08:00,"무쓸모임
당첨되도 살수가 없는 가격인데",0,0,부정,분양가·집값 부담,,,UgwGeVrRCDulzlZLyVV4AaABAg
2026-09-17 07:58,작은 집 하나가 2.5억. 월 270받는 애들이 계약금 500만원 낸다 치고. 절반? 회사가 무이자 대출 해준다 치고. 나머지 절반 대출? 어떻게 받음? 아니 대출 받았다 치고. 그거 이자 어떻게 감당해? 어떻게 갚을거야?,0,0,부정,"분양가·집값 부담, 대출규제·자금조달",,,UgzSxefp3oU0c-dhQH14AaABAg
2026-09-17 07:49,"청약 진짜 계속 안좋아지는구나..
경기 부천에 빌라 매매로 유주택이지만 청약 넣고 있는데.. 뭐가 나은건지 모르겠네요;
청약 1천 모아놨고 앞으로 만원씩 넣으려 하는데 청약되도 적게는 2~3억
많게는 5~6억원이 필요한데
살고있는 집을 팔아도 턱없이 부족하니
어찌할지ㅠ",0,0,부정,"분양가·집값 부담, 대출규제·자금조달, 가점·당첨확률",,,UgxGFbzCAbYj7R6D5MJ4AaABAg
2026-09-17 07:44,집값이 현실성 없어,0,0,해당 없음,,,,UgxcjXIR0jzFNOWCb-d4AaABAg
2026-09-17 07:42,댓글들 보면 죄다 서울이냐? 애초에 그걸 싸게 사면 니들이 나머지 땅값 프리미엄 다먹는 구조인데 그것도 수십억을 편하게 꿀꺽하려는게 더 도둑놈 심보 아님?,0,0,해당 없음,"정부·정치 불신, 수도권 집중·지방·인구",,,UgzgAVyjGoh5RbkFhiB4AaABAg
2026-09-17 07:17,어지간히 많이 빼나보다 뉴스에서도 징징거리는게 ㅋㅋ,0,0,해당 없음,,,,Ugy0YP3rzIEYsFuPyex4AaABAg
2026-09-17 07:16,진짜.. 청약통장에 몇 천만원 아니면 그냥 깨고 적금을 하든 다른 곳에 유용하게 쓰는 것이 나음..,0,0,부정,대체 투자·낮은 금리,,해지,Ugw2iWCN4_5Em7J55XJ4AaABAg
2026-09-17 06:52,저걸아직도하고있었어?? 답없는거보고 해약한지 6 7년된거같,0,0,부정,,,해지,UgzTKzQ460B12O0oVEd4AaABAg
2026-09-16 20:53,2:56 교수님 개인의 의견이 아닌 은행원 놈들을 뺀 우리 국민 모두의 의견임ㅋㅋ,0,0,해당 없음,,,,UgzqpyKX86O1NfjxEKN4AaABAg
2026-09-17 06:23,청년 혜택좀 없애고 애잇는 사람에게 복지를,0,0,부정,정부·정치 불신,,,UgyFqnjsZecg0z_7IEx4AaABAg
2026-09-17 05:46,이 정부는 청년들이 가난하길 바라는것 같다,0,0,부정,정부·정치 불신,,,Ugx_jbbm9GPDNfeEMGl4AaABAg
2026-09-17 05:40,청약 아직도 잘 모르겠다,0,0,양가,,,,UgytbMT8gvukmPuCdn54AaABAg
2026-09-17 05:22,1인 가구는 당첨 되는 확률도 너무 터무니없이 낮기도하고 당첨되었다고 해도 분양가가 너무 높음. 그렇다고 연고지도 없는 인구감소지역에 넣을것도 아니고,0,0,부정,"분양가·집값 부담, 가점·당첨확률, 제도 불공정",,,Ugy1X5giLNW2v76euDZ4AaABAg
2026-09-17 03:41,"당첨돼도문제~ 대출받고 이자내는것도 문제~ 
걍 나라가 문제투성이임",0,0,부정,"대출규제·자금조달, 정부·정치 불신",,,Ugwot9wBQ8M1sEuLaBt4AaABAg
2026-09-17 01:52,"말도 안되는 소득기준이나 손 봐라... 소득 기준이 소득 신고 제대로 안하는 자영업자나, 공무원들만 좋게 되어 있고, 서울 경기 사는 왠만한 직장인 월급 기준보다 훨씬 낮은데.. 어떤 넘들이 조사한거냐?",0,0,부정,제도 불공정,,,Ugyd5pe7RwFsMbxCyWR4AaABAg
2026-09-17 01:20,진짜 집값은 몇억 몇십억이고,0,0,해당 없음,,,,UgwN8q2TVB_Zl2G58r94AaABAg
2026-09-17 00:58,해지해라..의미없다,0,0,부정,,,해지,UgxiZ84V6S_dzroJE4F4AaABAg
2026-09-17 00:18,ㄹㅇ 왜함 ㅋㅋ,0,0,해당 없음,,,,UgzkHUEGaB2poadWwKF4AaABAg
2026-09-16 23:25,솔직히 청약통장 자체가 나라가 부동산 도박하라는 제도~ 부동산 잡는다면서 뭔 청약통장인지... 해지한지 삼만년~ 에잇 안사!!! ㅠㅠ 개슬프다...,0,0,부정,"제도 불공정, 정부·정치 불신",,해지,UgzZtALFI5eL9bzplEx4AaABAg
2026-09-16 23:17,"난 유지해보련다, 로또 당첨될 수도 있잖어",0,0,긍정,,,유지,Ugw3km8JnSDj8AYZUmR4AaABAg
2026-09-16 21:46,청년세대 아닌 사람은 가지고 있을 이유가 없구나...낼 바로 해지해야겠다.,0,0,부정,제도 불공정,,해지,UgwBtTUg3Sey3L4zqyt4AaABAg
2026-09-16 21:27,어니 다들 엄마 아빠 없음? 집사는데 그정도도 안빌려준다고?,0,0,부정,대출규제·자금조달,,,Ugwsf08t4oayPUGto_p4AaABAg
2026-09-16 21:15,아파트 가격 자체가 말이 안됨;;,0,0,해당 없음,분양가·집값 부담,,,UgzhcrGZ-6akzElIAE14AaABAg
2026-09-16 20:54,130회차 내고있는 33살 청년인데 대체 이걸 왜 내고 있는지 이해가안됨 쩝.. 친구들에 비해서 연봉이 높은편인데 그거도 오히려 청약에 안좋고 그렇다고 이 나이에 모은돈이 수억이 있는거도 아니고 .. 그냥 제도 자체가 왜있나 싶음..,0,0,부정,"제도 불공정, 대체 투자·낮은 금리",,,UgzfiLf9L0-vasrjZkV4AaABAg
2026-09-17 06:34,아 나도 해지할까...,0,0,양가,,,,UgyebcCOUtpQbHQcP5R4AaABAg
2026-09-14 22:09,청약 절대 해지하면 안됨. 이게있어야 청약신청을 꽤 괜찮은건 해볼수가있음,0,0,긍정,임대·대출우대 등 부가 기능,,유지,UgzOYtGEwDk0fS3O_w14AaABAg
2026-09-14 21:54,A와 B중 사람들은 B가 더 좋아라고 말하는 사람이 증가한다는 것인데...  개인적인 기준으로 꾸준한 A가 혜택볼 수 있게 설계해야 하는거 아닌가 라는 의문이 드네요. 일희일비에 흔들리지 않게,0,0,양가,제도 불공정,,,UgytxHm6Jvq1XW0p6Bp4AaABAg
2026-09-14 21:51,국개의원놈들은 우리가 집을 가지던 말던 전혀 상관안합니다,0,0,해당 없음,정부·정치 불신,,,UgzHuaMXsdrqXEW-W4h4AaABAg
2026-09-14 21:41,지방 3억 초중반대 대단지아파트는요?,0,0,양가,"분양가·집값 부담, 수도권 집중·지방·인구",,,Ugx3VBDXaXyKBKrzuLt4AaABAg
2026-09-14 21:37,"서민들은 집이 없어서 쳥약하고 대출받고 난리를 쳐도 집 하나 살까말까, 신축 아파트 공실 기사는 계속 나오고 정부는 대출규제하고 청약규제하고 다들 뭐하는건지 모르겠는데",0,0,부정,"분양가·집값 부담, 대출규제·자금조달, 정부·정치 불신",,,UgxgF_gIPwWMyj8doh94AaABAg
2026-09-14 21:20,"당첨 = 목돈부족, 대출불가, 당첨취소, 기회박탈",0,0,부정,"대출규제·자금조달, 가점·당첨확률",,,Ugyo38U7Xagvf-rVi_B4AaABAg
2026-09-14 21:19,2년전부터 모든 적금통장 다 깨고 달러로 환전후 미국주식 하고있습니다 ㅎㅎ,0,0,해당 없음,,,,UgxQRGBBhd_kI_epdYV4AaABAg
2026-09-14 21:05,농협 청약통장에 2만원 있음 투자 안하길 잘 한듯,0,0,양가,,,,Ugz9OQWy30kiZQ7cVn94AaABAg
2026-09-14 20:32,오늘 청약 해지하고 아싸 꽁돈~ 하고있었는데 현실 팩폭 하지말라고,0,0,부정,,,해지,UgwZ0kf8m_2FGscATZZ4AaABAg
2026-09-14 20:22,이 미친 정책은 빨리 폐기해라,0,0,부정,"제도 불공정, 정부·정치 불신",,,Ugw9rdYWnqIkLSTH2k14AaABAg
2026-09-14 20:13,청약통장 서울 아니면 의미 없다고 생각함지방이나 경기도 외곽 보면 미분양 넘쳐남,0,0,부정,수도권 집중·지방·인구,,,UgxmNC4PawgV0b0M_fh4AaABAg
2026-09-14 20:12,"굳이  돈 놀이 하는. 것들에. 희생양이.  굳이. 또 서울 인천. 살 필요가.   편하게. 살 라고 하니. 나락을.  가니. ..
처등. 나와도.  어촌. 에서 연 2억. 벌면서. 나누리고 여행. 잘다니는데.  굳이. 대학 나와서 나락을 가는것이",0,0,해당 없음,,,,UgxeWZJe7W6GsPKLUad4AaABAg
2026-09-14 20:03,이번정권이 중산층으로 올라가는 사다리 확실하게 끉어버림,0,0,부정,정부·정치 불신,,,UgzlVndxhKiyM0RJ24R4AaABAg
2026-09-14 20:01,"그래도 집 없음 들고 있긴해야됨
중간에 그돈으로 주식, ETF한다는애 있는데 개멍청한 소리임",0,0,긍정,대체 투자·낮은 금리,,유지,UgzP2EtoDN0FOkFVPgV4AaABAg
2026-09-15 14:21,10년전만해도 청약되면 로또였음 1억정도 넣으면 사자마자 4억에서 5억정도였으니 지금은? 분양가랑 청약가랑 똑같음 굳이 청약을 할 이유가 없다~ 그렇다고 당첨되면 돈버는 로또 청약은? 투기과열로 대출규제다~~ 답이없쥬? 청약시스템도 개선을 하긴 해야됩니다,0,0,부정,"분양가·집값 부담, 대출규제·자금조달, 제도 불공정",,,Ugy8R5Z-V1xL_OOW4IB4AaABAg
2026-09-14 19:51,고소득이 많구나 ㄷㄷ 난 월 250버는데 ㄷㄷ 청약통장 있음 금리 낮춰주는데 그게 별로인가??,0,0,양가,대체 투자·낮은 금리,,,Ugxq0xtBWQoJRtmXmV14AaABAg
2026-09-14 19:47,집이 있어야 결혼하는데 결혼해야 당첨확률이 생기는 웃긴 구조 ㅋㅋㅋㅋㅋ,0,0,부정,가점·당첨확률,,,Ugy_Ddp8XrN_9KOQ5RZ4AaABAg
2026-09-14 19:47,"비현실적인 주택가격....가진자가 투자하면 계속 자산이 불어나 재투자로
자산이 늘어나지만
스스로 벌어서 생활하는 서민은 집한채가 평생의 꿈.......

삶의 기반이 집인데 그 기반을 마련하는데 평생을 바쳐야 
한다면 인생 그 자체가 지옥아닌가?",0,0,부정,분양가·집값 부담,,,UgylUVr-geYuH6JB2nF4AaABAg
2026-09-14 19:36,ㅋㅋㅋㅋㅋ그냥 은행 배불리기,0,0,해당 없음,,,,Ugw2ywES7nMzHMMimxp4AaABAg
2026-09-14 19:32,"사전청약 당첨됐던 집이 분양가 3억후반에서 코로나로 공사일정 지연되는 동안 4억이상으로 스타트해버려서... 이대로 가다간 5억찍겠다 싶어서 포기
결국 적당한 구축 매매함... 청약통장은 그저 디딤돌대출 금리 인하용 ㅠㅠ",0,0,양가,"분양가·집값 부담, 임대·대출우대 등 부가 기능",상승,,UgxR10AurRLTmEQUPTp4AaABAg
2026-09-14 19:03,점수도 만점나오려면 온가족 다 끌어안고 좁은 집에서 ㅁ몇십년 살아야는데 이것도 의문이다..,0,0,부정,"가점·당첨확률, 제도 불공정",,,UgxDojRXWdPukayPXdZ4AaABAg
2026-09-14 18:56,"나 13살 때 이혼하시고 청약 통장에 매달 50만원 씩, 허리띠 졸라메고 날 성인으로 키우신 엄마... 그 덕분에 돈 없던 설움에서 벗어나 내 집을 갖게 되셨지... 정말 고마워요. 계속 효도할게요...",0,0,긍정,,,유지,UgzoAYTsVdvy36uoY894AaABAg
2026-09-14 18:30,당첨되어도 가질수 없다..,0,0,부정,분양가·집값 부담,,,Ugx3u9QfpdiVbvOcWk54AaABAg
2026-09-14 18:17,정부의 최대 실책,0,0,부정,정부·정치 불신,,,UgyyUxE0WOOhlOPzcxN4AaABAg
2026-09-14 18:11,얼마나 심각한 사태인지 아직 그들은 깨닫지 못하고 있다,0,0,부정,정부·정치 불신,,,Ugw9FlOOj3UNxPBWwJt4AaABAg
2026-09-14 18:09,ㅋㅋㅋ 여기서도 세대갈등이냐 ㅉㅉㅉ 에효,0,0,해당 없음,정부·정치 불신,,,UgxNHVCBtyJ0i_MZnp94AaABAg
2026-09-14 18:03,"급격한 경제성장으로 제도가 현실을 따라가지 못하고 한세대만에 선진국 대열에 오르니 그 세대가 제도적 보완점을 어떻게 구상해야하는지 배우지 못한상태에서 선진국 제도 복붙 느낌으로 시스템을 구축해놓으니 한국 실정이랑 안맞아서 부작용이 계속 나오는것

안정적인 제도가 구축되려면 두세대 정도는 지나야 가능할듯 그마저도 가능할까싶지만..",0,0,부정,"제도 불공정, 정부·정치 불신",,,UgxCpzWco51LBRvCsS14AaABAg
2026-09-14 18:01,딱 이런영상이 분열시키기 딱좋은 주제거든 누가보면 윤석렬때 이명박근혜때는 청년들한테 집을 퍼다준지알겠네,0,0,해당 없음,정부·정치 불신,,,UgyYR4Xj5yPmBW6CM6R4AaABAg
2026-09-14 17:57,청약은 기득권자들이 만든 합법적 도둑질이다. 더러운세상,0,0,부정,제도 불공정,,,UgxDQzK09GfoPn5VKEZ4AaABAg
2026-09-14 19:56,대출규제가 싹다 망쳤지 낟 해지 할까하니까 이게 뜨네 해지하러간다,0,0,부정,대출규제·자금조달,,해지,Ugz-gaKX_KwQUv0iiMF4AaABAg
2026-09-15 03:40,"서울 아파트는 부모의 인생 목표이었지만, 나는 아니다.",0,0,해당 없음,,,,UgzZP6DHMz7wDiAd88B4AaABAg
2026-09-15 03:16,"2~30대 중위 연봉이 3~4천 이러는데 수도권 좀 좋은 위치다 싶은 것들은 죄다 20억대부터 시작임
연봉만 기준으로 할때 4~50년을 안쓰고 모아야 겨우 분양 받을 가격인데 미래가 보이겠냐고
해결방법은 누구나 알고 있지만 절대로 시행안하고 밑빠진 독에 물만 쳐붓는데 해결이 되겠냐",0,0,부정,"분양가·집값 부담, 대출규제·자금조달, 제도 불공정",하락,,Ugw0VeIqj4W4pVmVlR14AaABAg
2026-09-15 03:08,"부부 합산소득 1억2천인데 집못삼 대출 6억 밖에 안되서 더더욱 안됨 거이 불가능수준임.. 서울 이라 못사는건맞는데 
서울아니고서는 직업을 못구함.. 그리고 전세사기를 없애라고 했지 전세를 없애 버림  그냥 빌라 월세 말고는 답없어보임",0,0,부정,"분양가·집값 부담, 대출규제·자금조달",하락,,UgzT9lZhYscFPYk5VS54AaABAg
2026-09-15 02:23,당첨되도 살돈없고 대출도안됨 그리고 혼자라 당첨가능성 희박 거기에 목돈모였을때 이자도없고 해지할때 다뜯어감 ㅇㅇ,0,0,부정,"분양가·집값 부담, 대출규제·자금조달, 가점·당첨확률",하락,해지,UgwCMbAS4bvzENtWy0t4AaABAg
2026-09-15 02:05,1인가구 당첨 가능성이 있기는 하냐?,0,0,양가,가점·당첨확률,,,UgxyiPo7tlu1lapJEkp4AaABAg
2026-09-15 02:05,분양가가 말이안되는데 ㅋㅋㅋㅋㅋㅋ,0,0,부정,분양가·집값 부담,,,UgxgH-TX7RxLjDEyujt4AaABAg
2026-09-15 01:55,"이게 옳게 된 방향 아닌가요?
능력도 없는데 로또라고 다 청약하는게 잘못된거",0,0,양가,제도 불공정,,,UgyZh6GjR1gRWDwQ4i14AaABAg
2026-09-15 01:48,청약으로 돈버는 시대가 안되니 그만둬야지 돈도 없고 대출도 힘들고,0,0,부정,"분양가·집값 부담, 대출규제·자금조달",하락,,UgxdRC9SXOyHOF9zT5N4AaABAg
2026-09-15 01:46,청년들은 월급받고살면 그냥 월세살아야합니다 집값 지방도 너무비싸요 솔직히 월 200~400받는사람들이 대다수일텐데 이돈가지고 몇억짜리집을 어떻게삽니까?? 집이부유하지않는이상 젊은나이층에서 집사는건 정말 극소수겠죠  대출이나온다해도 몇억갚을려면 몇년이나걸리나요 ㅋㅋㅋㅋ  이렇게말하면 싼집도 많다 이러는 사람들도있을텐데 누가모르나요 다 좋은집살고싶지 다무너져가는집 내돈주고 구매하고싶진않겠죠,0,0,부정,"분양가·집값 부담, 대출규제·자금조달, 수도권 집중·지방·인구",하락,,UgyDT4gJR3Mp8VsBRkd4AaABAg
2026-09-15 01:40,"난 청약을 넣지도 않았다ㅋㅋ 당첨이 되면 뭐해 돈이 없어서 사질 못하는데  청약이라는 시스템을 처음 알게됐을때 
저 생각을 하고 아예 들지도 않았음ㅋㅋㅋ",0,0,양가,분양가·집값 부담,,,UgxBvQxU3trbxoxSwoR4AaABAg
2026-09-15 01:38,부자들이 더 해쳐 먹겠다는 심보,0,0,부정,"제도 불공정, 정부·정치 불신",,,UgzBGO4T4ZTsanJoA_x4AaABAg
2026-09-15 01:08,"저소득층, 다둥이가족이 당첨가능인데 정작 그들중 돈있는사람이 들어갈수있는 뜨거운아이스아메리카노같은 존재..",0,0,부정,제도 불공정,,,UgyUWPM57ZCjaiOTxcd4AaABAg
2026-09-15 00:56,돈은 돈으로 버는겁니다. 2년 3년이라는 시간동안 돈을 얼마든지 크게 불릴 수 잇답니다.2년 기다려서 500 받을거 다른방법으로는 천만.1억도 만들수잇음 ㅇㅇ,0,0,해당 없음,대체 투자·낮은 금리,,,UgxQi5pZNnPucxxxcqV4AaABAg
2026-09-15 00:48,소득 조건이랑  분양가랑 존나 언밸란스 라니까 ??,0,0,부정,"분양가·집값 부담, 제도 불공정",,,Ugx8adeMHEcG2QHVHDt4AaABAg
2026-09-14 22:12,집값이 비정상적으로 너무 높음 애초에 대출이 문제였음 집값오르고 대출하고 집값오르고 대출하고 이젠 불가능해졌음 그냥 전쟁나고 리셋되지 않는이상..아니면 인구가 완전 소멸해서 아에 집이 필요없어질정도가 되야함,0,0,부정,"분양가·집값 부담, 대출규제·자금조달, 정부·정치 불신",,,Ugyz7lfUTJC3FVSb2S54AaABAg
2026-09-15 00:15,"일찍이 청약 통장 담보대출 받아서 주식함. 정책이 또 언제 오래된 청약 통장 가치 올려치는걸로 바뀔지 모르기 때문에 해지는 안했고, 주식 떨어져서 빡치긴 하지만 투자 공부 값이라 여겨서 후회는 없음!",0,0,긍정,"대체 투자·낮은 금리, 임대·대출우대 등 부가 기능",,유지,UgwSrAV7FwPLxtQDXF14AaABAg
2026-09-14 23:32,흥미로운 건 청약에 넣는 돈 자체도 세액공제가 아니라 소득공제라서 고소득자에게 유리함 ㅋㅋㅋㅋㅋㅋ 고소득자는 들지 않을 이유가 없음...,0,0,부정,"제도 불공정, 임대·대출우대 등 부가 기능",,,UgyiT2X12fDZk_g0Nkt4AaABAg
2026-09-14 23:30,궁금한게 외국인은 대출규제 잇음?,0,0,양가,대출규제·자금조달,,,UgwDNGVOEmeUI2ePaFN4AaABAg
2026-09-14 23:24,내가 살집 하나쯤은 없다 서울이면 절대 없고 경기도권이면 평범한직장에서 20년은 넘게.일해야 못갚고 지방은 글쎄 그냥 5초보고 끈다 그래서,0,0,부정,"분양가·집값 부담, 대출규제·자금조달, 수도권 집중·지방·인구",하락,,Ugzf0HWQsnhsYXC8MYF4AaABAg
2026-09-14 23:24,"7~8년전이었나... 지방에 LH 신축 청약 됐었는데 분양가가 2억 3천이었음....여기에 아파트 옵션 좀 넣고 하면 2억 5천...공급이 21평형이었나?24였고 실평수는 18평짜리...분양가 2~30% 내고 나머지 대출한다고 해도 매달 150만원가량 나가는게 너무 부담스러워서 그냥 포기하고,현실 깨닫고 청약도 해지함. 지금은 구축 1억 2천짜리 리모델링 한 아파트 사서 살고 있는데 그 때 안 들어가고 구축 매입해서 사는거 진짜 선택 잘 한 느낌임.
너무 새 집만 찾아 다니지마시고,내 형편 맞게 리모델링 구축도 나쁘지 않다는거  아셨음 좋겠네요.",0,0,부정,"분양가·집값 부담, 대출규제·자금조달",,해지,UgyC92ZFMIbo4SoDAzB4AaABAg
2026-09-14 23:18,이렇게 다들 해지하면 또 반대로 남는놈이 승자가될때가있더라 ㅋㅋㅋ 세상 아이러니해,0,0,해당 없음,,,,UgyBYRfAXgXUmsE7DpZ4AaABAg
2026-09-14 23:17,애 낳아서 17살 까지 키우면 아버지 어머니 한테 1억씩 총 2억 주는 정책 만들어라 바로 올라간다,0,0,해당 없음,제도 불공정,,,Ugz_Mzrkx167ABJssop4AaABAg
2026-09-14 23:05,"요새는 대부분 10년 넘게 박아서 당첨 확률도 낮은데 
당첨돼도 대출도 안되는데 수 억을 어디서 찾아 
그 돈이 있었음 그냥 빌라나 안 비싼 아파트를 들어갔지 
고액 아파트 살 돈이 있을 정도면 청약 없어도 됨",0,0,부정,"분양가·집값 부담, 대출규제·자금조달, 가점·당첨확률",,,UgxIcpn3oVU5EvwpwUF4AaABAg
2026-09-14 22:53,난 어차피 2만원씩 넣는거라 30년후에도 당첨될일 희박해서 적금식으로 넣어야지 ㅋㅋㅋㅋㅋ,0,0,부정,가점·당첨확률,,,UgwyHYP5gT6BzeaZ4cp4AaABAg
2026-09-14 22:49,"된다 해도 수원 지방자락도 지금 국평 분양 받으려면 개 싸야 10억임....

아니 걍 25평 따리 분양받으려고 해도 지금 8억대가 넘어가는데 저걸 어떻게 분양받냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ

민주당 찍어놔서 대출다 규제 때려놧는데 해지하는게 맞지 ㅋㅋㅋ

아....다 해지할때 유지해 놔야 나중에 국힘 정권 바뀌었을때 써먹을 수 있을거임",0,0,부정,"분양가·집값 부담, 대출규제·자금조달, 정부·정치 불신",,해지,UgwyrQ1L8S7FoE2PLmN4AaABAg
2026-09-14 22:47,해지하지들 마시오 신생아특례대출받을때 청약통장 보유기간에따라 우대금리 적용 가능합니다.,0,0,긍정,임대·대출우대 등 부가 기능,,유지,UgyRo4t3IRb9gHdux8V4AaABAg
2026-09-14 22:34,"걍 저 청약제도는 국민 연봉 수익 상위10%만 모집해야 한다!!아무런 의미가 없는 제도입니다.이제는 청약제도 손봐야 합니다.의사,변호사,판사,고소득사업수익자들만 모아서 청약제도 운영해야 하지 서민 한테는 아무런 필요가 없어요.",0,0,부정,제도 불공정,,,Ugwd1ZxdJLNYW4ucas54AaABAg
2026-09-14 22:30,통계 나왔는데 자금조달 55% 이상이 부모 지원입니다 ㅎㅎ,0,0,양가,,,,Ugwpaaeh53C6Kkxq3iR4AaABAg
2026-09-14 22:26,인생한번뿐인데 왜 집하나 사서 노예자처함?,0,0,부정,분양가·집값 부담,,,UgwOWJ-T7cRoHsP2K0h4AaABAg
2026-09-15 00:27,10년뒤에 틀니들 다 임종하면 빈집 넘치는데  😂 지금 아득바득?? 왜??,0,0,해당 없음,수도권 집중·지방·인구,,,UgzbTUNvB8SsGw_zM1d4AaABAg
2026-09-14 11:59,애초에 청약당첨되서 들어가는사람들이 집에서 도와주니 돈있어서 결혼하고 애있고 집도 집에서 해주는 사람들인데 청약까지 당첨시켜주니 있는놈들이 더버는 세상이지,0,0,부정,제도 불공정,,,UgxQwTmQaPgKNBeVr-x4AaABAg
2026-09-14 11:56,"근데 저거 만점가까이 나올라면
나이 45에 자식들도 있어야는데
그럼 금수저들 꼼수부리지는 못하겠네",0,0,부정,제도 불공정,,,UgwCUczZBl_fVBTC2xF4AaABAg
2026-09-14 11:53,결혼 출산율 내려가고 이민자들 들어오겠지,0,0,해당 없음,,,,UgxBzYKq64GVhoK8crV4AaABAg
2026-09-14 11:52,국민은 중국산먹고 재벌은 국내산 먹고 나라가 진짜 잘사는사람만 잘사는나라,0,0,해당 없음,,,,UgwlXDh7lAyspkG5wzx4AaABAg
2026-09-14 11:30,드디어 당첨!! 입성! 와 천장  누수 덤탱이 부실공사 당첨!,0,0,긍정,신축 품질·하자,,,Ugzzi_MBnjrql77i-al4AaABAg
2026-09-14 11:27,그냥 그만큼 먹고살기 힘들어진거지 뭐..,0,0,해당 없음,,,,UgyS3BIQdNejwznWIih4AaABAg
2026-09-14 11:24,미분양도 엄청 많아.,0,0,해당 없음,,,,Ugz9uQx-aLIc6KHGs-d4AaABAg
2026-09-14 11:22,청약 13년 넣었는데 뭐 당첨 하나도 안돼서 그냥 뺐음,0,0,부정,가점·당첨확률,,해지,UgwDMNVLVUKQwKu1pQl4AaABAg
2026-09-14 11:21,결국엔 정부가 청년들 내집마련을 막고 전월세 살게 하는데 다주택자 규제로 전월세도 폭등시켜버림ㅋㅋㅋㅋ정확히 의도한대로 국민들 살기 힘들게 만듦,0,0,부정,"제도 불공정, 정부·정치 불신",,,UgwfEEGs4KLkeaDVUYZ4AaABAg
2026-09-14 11:20,청약 통장 이자율 써져 있는 건 도대체 언제 줌?,0,0,양가,대체 투자·낮은 금리,,,UgzNDLSclE76b_g75s14AaABAg
2026-09-14 11:07,그냥 적금 통장일뿐 ㅋ,0,0,양가,대체 투자·낮은 금리,,,Ugw-hlgLlHii9wUIyo14AaABAg
2026-09-14 11:03,"근데 왜 지방을 지역 이라고 해요??
지방이란 단어가 차별적 단어에요?",0,0,해당 없음,,,,UgzvSsy1m_a_jQYF4-V4AaABAg
2026-09-14 10:56,우리끼리 싸울 필요 없다,0,0,해당 없음,,,,UgzcITFg6AiF-BvX7854AaABAg
